DIA;MES;AÑO;MUESTREO;HLB;CULTIVO;PARCELA;CÓD.;REP.;COPA;PATRÓN;PUNTO;ÁRBOL;PRESENCIA BROTE;Brote D. citri;HUEVOS ;NINFA 1;NINFA 2;NINFA 3;NINFA 4;NINFA 5;ADULTO;OBSERVACIONES
19;6;2020;83;HLB 15;NARANJA;L6NA4;25;1;García Valencia;SxE;Oeste;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;6;2020;83;HLB 15;NARANJA;L6NA5;18;1;Lannelate;SxE;Norte;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;6;2020;83;HLB 15;NARANJA;L6NA5;18;1;Lannelate;SxE;Este;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;6;2020;83;HLB 15;NARANJA;L6NA5;18;1;Lannelate;SxE;Sur;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;6;2020;83;HLB 15;NARANJA;L6NA5;18;1;Lannelate;SxE;Oeste;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;6;2020;83;HLB 15;NARANJA;L6NA6;19;1;Hamlin;SxE;Norte;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;6;2020;83;HLB 15;NARANJA;L6NA6;19;1;Hamlin;SxE;Este;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;6;2020;83;HLB 15;NARANJA;L6NA6;19;1;Hamlin;SxE;Sur;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;6;2020;83;HLB 15;NARANJA;L6NA6;19;1;Hamlin;SxE;Oeste;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;6;2020;83;HLB 15;NARANJA;L6NA7;17;1;Pera del Río;SxE;Norte;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;6;2020;83;HLB 15;NARANJA;L6NA7;17;1;Pera del Río;SxE;Este;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;6;2020;83;HLB 15;NARANJA;L6NA7;17;1;Pera del Río;SxE;Sur;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;6;2020;83;HLB 15;NARANJA;L6NA7;17;1;Pera del Río;SxE;Oeste;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;6;2020;83;HLB 15;NARANJA;L6NA8;20;1;Parson Brown;SxE;Norte;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;6;2020;83;HLB 15;NARANJA;L6NA8;20;1;Parson Brown;SxE;Este;3;1;1;3;0;1;0;0;0;0;NA
19;6;2020;83;HLB 15;NARANJA;L6NA8;20;1;Parson Brown;SxE;Sur;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;6;2020;83;HLB 15;NARANJA;L6NA8;20;1;Parson Brown;SxE;Oeste;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;6;2020;83;HLB 15;NARANJA;L6NA9;21;1;Pinneaple;SxE;Norte;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;6;2020;83;HLB 15;NARANJA;L6NA9;21;1;Pinneaple;SxE;Este;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;6;2020;83;HLB 15;NARANJA;L6NA9;21;1;Pinneaple;SxE;Sur;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;6;2020;83;HLB 15;NARANJA;L6NA9;21;1;Pinneaple;SxE;Oeste;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA1;1;3;Pera del Río;CPB;Norte;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA1;1;3;Pera del Río;CPB;Este ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA1;1;3;Pera del Río;CPB;Sur;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA1;1;3;Pera del Río;CPB;Oeste ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA2;9;3;García Valencia;CPB;Norte;4;1;1;23;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L1NA2;9;3;García Valencia;CPB;Este ;4;1;1;36;5;0;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L1NA2;9;3;García Valencia;CPB;Sur;4;1;1;0;1;1;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L1NA2;9;3;García Valencia;CPB;Oeste ;4;1;1;0;2;0;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L1NA3;6;3;Washington;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA3;6;3;Washington;CPB;Este ;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA3;6;3;Washington;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA3;6;3;Washington;CPB;Oeste ;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA4;2;3;Lannelate;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA4;2;3;Lannelate;CPB;Este ;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA4;2;3;Lannelate;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA4;2;3;Lannelate;CPB;Oeste ;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA5;7;3;Sweety Orange;CPB;Norte;4;1;1;0;0;1;13;1;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L1NA5;7;3;Sweety Orange;CPB;Este ;4;1;1;0;1;0;0;2;13;0;NA
1;7;2020;84;HLB 16;NARANJA;L1NA5;7;3;Sweety Orange;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA5;7;3;Sweety Orange;CPB;Oeste ;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA6;3;3;Hamlin;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA6;3;3;Hamlin;CPB;Este ;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA6;3;3;Hamlin;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA6;3;3;Hamlin;CPB;Oeste ;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA7;8;3;Frost Valencia;CPB;Norte;4;1;1;0;2;0;0;0;0;3;NA
1;7;2020;84;HLB 16;NARANJA;L1NA7;8;3;Frost Valencia;CPB;Este ;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA7;8;3;Frost Valencia;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA7;8;3;Frost Valencia;CPB;Oeste ;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA8;5;3;Pinneapple;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA8;5;3;Pinneapple;CPB;Este ;4;1;1;55;19;4;1;0;0;0;Pendiente por revisar podria ser 5NAII
1;7;2020;84;HLB 16;NARANJA;L1NA8;5;3;Pinneapple;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA8;5;3;Pinneapple;CPB;Oeste ;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA9;4;3;Parson Brown;CPB;Norte;4;1;1;1;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L1NA9;4;3;Parson Brown;CPB;Este ;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA9;4;3;Parson Brown;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L1NA9;4;3;Parson Brown;CPB;Oeste ;4;1;1;4;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L1NA10;11;2;Owari Satsuma;CPB;Norte;4;1;1;1;1;0;0;0;0;1;NA
1;7;2020;84;HLB 16;MANDARINA;L1NA10;11;2;Owari Satsuma;CPB;Este ;4;1;0;0;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L1NA10;11;2;Owari Satsuma;CPB;Sur;4;1;0;0;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L1NA10;11;2;Owari Satsuma;CPB;Oeste ;4;1;0;0;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L1NA11;13;2;Fairchild;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L1NA11;13;2;Fairchild;CPB;Este ;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L1NA11;13;2;Fairchild;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L1NA11;13;2;Fairchild;CPB;Oeste ;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L1NA12;12;2;Arrayana;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L1NA12;12;2;Arrayana;CPB;Este ;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L1NA12;12;2;Arrayana;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L1NA12;12;2;Arrayana;CPB;Oeste ;4;1;1;7;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L1NA13;10;2;Oneco;CPB;Norte;4;1;1;0;0;0;1;0;1;0;NA
1;7;2020;84;HLB 16;MANDARINA;L1NA13;10;2;Oneco;CPB;Este ;4;1;0;0;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L1NA13;10;2;Oneco;CPB;Sur;4;1;1;8;2;0;0;0;0;1;NA
1;7;2020;84;HLB 16;MANDARINA;L1NA13;10;2;Oneco;CPB;Oeste ;4;1;1;4;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L1NA14;27;3;Owari Satsuma;SxE;Norte;4;1;1;12;0;0;6;0;7;0;NA
1;7;2020;84;HLB 16;MANDARINA;L1NA14;27;3;Owari Satsuma;SxE;Este ;4;1;1;0;9;2;3;1;1;0;NA
1;7;2020;84;HLB 16;MANDARINA;L1NA14;27;3;Owari Satsuma;SxE;Sur;4;1;1;7;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L1NA14;27;3;Owari Satsuma;SxE;Oeste ;4;1;1;2;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L1NA15;10;3;Oneco;CPB;Norte;4;1;1;10;1;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L1NA15;10;3;Oneco;CPB;Este ;4;1;1;0;1;0;2;1;5;1;NA
1;7;2020;84;HLB 16;MANDARINA;L1NA15;10;3;Oneco;CPB;Sur;4;1;1;0;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L1NA15;10;3;Oneco;CPB;Oeste ;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L1NA16;32;2;Pajarito;SxE;Norte;4;1;1;62;10;0;0;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L1NA16;32;2;Pajarito;SxE;Este ;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L1NA16;32;2;Pajarito;SxE;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L1NA16;32;2;Pajarito;SxE;Oeste ;4;1;1;18;2;0;0;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L1NA17;30;2;Eureka;SxE;Norte;4;1;1;0;0;4;2;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L1NA17;30;2;Eureka;SxE;Este ;4;1;1;47;3;1;0;0;0;1;NA
1;7;2020;84;HLB 16;LIMON;L1NA17;30;2;Eureka;SxE;Sur;4;1;1;43;17;0;0;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L1NA17;30;2;Eureka;SxE;Oeste ;4;1;1;0;6;2;0;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L1NA18;31;2;Perrine;SxE;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L1NA18;31;2;Perrine;SxE;Este ;4;1;1;1;7;0;0;1;0;0;NA
1;7;2020;84;HLB 16;LIMON;L1NA18;31;2;Perrine;SxE;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L1NA18;31;2;Perrine;SxE;Oeste ;4;1;1;27;13;0;0;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L1NA19;32;3;Pajarito;SxE;Norte;4;1;1;51;20;0;0;0;0;1;NA
1;7;2020;84;HLB 16;LIMON;L1NA19;32;3;Pajarito;SxE;Este ;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L1NA19;32;3;Pajarito;SxE;Sur;4;1;0;0;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L1NA19;32;3;Pajarito;SxE;Oeste ;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L1NA20;16;3;Pajarito;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L1NA20;16;3;Pajarito;CPB;Este ;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L1NA20;16;3;Pajarito;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L1NA20;16;3;Pajarito;CPB;Oeste ;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L2NA20;14;3;Eureka;CPB;Norte;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L2NA20;14;3;Eureka;CPB;Este;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L2NA20;14;3;Eureka;CPB;Sur;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L2NA20;14;3;Eureka;CPB;Oeste;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L2NA19;31;3;Perrine;SxE;Norte;4;1;1;3;12;0;0;0;0;1;NA
1;7;2020;84;HLB 16;LIMON;L2NA19;31;3;Perrine;SxE;Este;4;1;1;23;2;0;0;0;1;0;NA
1;7;2020;84;HLB 16;LIMON;L2NA19;31;3;Perrine;SxE;Sur;4;1;1;91;0;3;3;3;0;0;NA
1;7;2020;84;HLB 16;LIMON;L2NA19;31;3;Perrine;SxE;Oeste;4;1;1;28;12;2;0;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L2NA18;15;2;Perrine;CPB;Norte;4;1;1;25;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L2NA18;15;2;Perrine;CPB;Este;4;1;1;6;1;0;0;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L2NA18;15;2;Perrine;CPB;Sur;4;1;1;42;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L2NA18;15;2;Perrine;CPB;Oeste;4;1;1;2;2;0;0;0;3;0;NA
1;7;2020;84;HLB 16;LIMON;L2NA17;14;2;Eureka;CPB;Norte;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L2NA17;14;2;Eureka;CPB;Este;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L2NA17;14;2;Eureka;CPB;Sur;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L2NA17;14;2;Eureka;CPB;Oeste;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L2NA16;16;2;Pajarito;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L2NA16;16;2;Pajarito;CPB;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L2NA16;16;2;Pajarito;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L2NA16;16;2;Pajarito;CPB;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L2NA15;11;3;Owari Satsuma;CPB;Norte;4;1;1;0;2;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L2NA15;11;3;Owari Satsuma;CPB;Este;4;1;1;1;3;1;1;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L2NA15;11;3;Owari Satsuma;CPB;Sur;4;1;1;11;0;0;0;1;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L2NA15;11;3;Owari Satsuma;CPB;Oeste;4;1;1;4;1;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L2NA14;29;3;Fairchild;SxE;Norte;4;1;1;6;3;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L2NA14;29;3;Fairchild;SxE;Este;4;1;1;3;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L2NA14;29;3;Fairchild;SxE;Sur;4;1;1;1;0;0;0;1;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L2NA14;29;3;Fairchild;SxE;Oeste;4;1;1;1;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L2NA13;26;2;Oneco;SxE;Norte;4;1;0;0;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L2NA13;26;2;Oneco;SxE;Este;4;1;1;3;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L2NA13;26;2;Oneco;SxE;Sur;4;1;1;7;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L2NA13;26;2;Oneco;SxE;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L2NA12;28;2;Arrayana;SxE;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L2NA12;28;2;Arrayana;SxE;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L2NA12;28;2;Arrayana;SxE;Sur;4;1;1;24;0;4;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L2NA12;28;2;Arrayana;SxE;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L2NA11;27;2;Owari Satsuma;SxE;Norte;4;1;1;1;1;0;1;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L2NA11;27;2;Owari Satsuma;SxE;Este;4;1;1;7;1;2;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L2NA11;27;2;Owari Satsuma;SxE;Sur;4;1;1;15;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L2NA11;27;2;Owari Satsuma;SxE;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L2NA10;29;2;Fairchild;SxE;Norte;4;1;1;19;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L2NA10;29;2;Fairchild;SxE;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L2NA10;29;2;Fairchild;SxE;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L2NA10;29;2;Fairchild;SxE;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA9;22;3;Washington;SxE;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA9;22;3;Washington;SxE;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA9;22;3;Washington;SxE;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA9;22;3;Washington;SxE;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA8;23;3;Sweety orange;SxE;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA8;23;3;Sweety orange;SxE;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA8;23;3;Sweety orange;SxE;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA8;23;3;Sweety orange;SxE;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA7;17;3;Pera del Río;SxE;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA7;17;3;Pera del Río;SxE;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA7;17;3;Pera del Río;SxE;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA7;17;3;Pera del Río;SxE;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA6;21;3;Pinneaple;SxE;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA6;21;3;Pinneaple;SxE;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA6;21;3;Pinneaple;SxE;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA6;21;3;Pinneaple;SxE;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA5;20;3;Parson Brown;SxE;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA5;20;3;Parson Brown;SxE;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA5;20;3;Parson Brown;SxE;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA5;20;3;Parson Brown;SxE;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA4;24;3;Frost Valencia;SxE;Norte;4;1;1;0;1;0;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L2NA4;24;3;Frost Valencia;SxE;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA4;24;3;Frost Valencia;SxE;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA4;24;3;Frost Valencia;SxE;Oeste;4;1;1;67;6;0;0;0;0;1;NA
1;7;2020;84;HLB 16;NARANJA;L2NA3;18;3;Lannelate;SxE;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA3;18;3;Lannelate;SxE;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA3;18;3;Lannelate;SxE;Sur;4;1;1;3;5;1;9;1;4;0;NA
1;7;2020;84;HLB 16;NARANJA;L2NA3;18;3;Lannelate;SxE;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA2;19;3;Hamlin;SxE;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L2NA2;19;3;Hamlin;SxE;Este;4;1;0;0;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L2NA2;19;3;Hamlin;SxE;Sur;4;1;1;0;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L2NA2;19;3;Hamlin;SxE;Oeste;4;1;1;5;4;0;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L2NA1;25;3;García Valencia;SxE;Norte;4;1;1;88;36;0;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L2NA1;25;3;García Valencia;SxE;Este;4;1;1;4;0;0;0;1;0;1;NA
1;7;2020;84;HLB 16;NARANJA;L2NA1;25;3;García Valencia;SxE;Sur;4;1;1;14;4;0;0;0;2;0;NA
1;7;2020;84;HLB 16;NARANJA;L2NA1;25;3;García Valencia;SxE;Oeste;4;1;1;1;1;0;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L3NA1;5;2;Pinneaple;CPB;Norte;4;1;1;0;18;4;2;1;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L3NA1;5;2;Pinneaple;CPB;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA1;5;2;Pinneaple;CPB;Sur;4;1;1;127;1;0;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L3NA1;5;2;Pinneaple;CPB;Oeste;4;1;1;23;22;0;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L3NA2;8;2;Frost Valencia;CPB;Norte;4;1;1;10;3;0;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L3NA2;8;2;Frost Valencia;CPB;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA2;8;2;Frost Valencia;CPB;Sur;4;1;1;16;2;0;0;0;0;0;NA
